L	166.2417846	-7.25458876	1731451034
L	138.3986839	-0.603575865	1731451044
L	40.84070753	-9.799826969	1731451054
L	56.73262656	-8.727490116	1731451064
L	117.8	0	1731451073
L	112.6455682	-5.900505777	1731451083
L	103.5990148	-0.451809679	1731451093
L	96.99907757	-0.423026437	1731451100
L	51.17095525	-9.248423567	1731451105
L	91.79912702	-0.400348731	1731451110
L	88.7924	-1.161766855	1731451114
L	83.99920119	0.366332172	1731451119
L	78.39701779	0.683813552	1731451124
L	73.6898791	-6.767696717	1731451129
L	58.11634916	-8.940355729	1731451134
L	67.39935905	0.293937957	1731451141
L	31.92212859	2.231077364	1731451146
L	161.6753845	-6.34901953	1731451150
L	60.13284021	-8.982289713	1731451155
L	163.4739982	-6.419651391	1731451160
L	54.16701629	1.890594174	1731451165
L	52.92743895	2.772400764	1731451170
L	50.03540984	-10.85807359	1731451174
L	46.86957388	-11.24646809	1731451179
L	79.0348284	-7.606306575	1731451184
L	31.91209508	2.370271655	1731451204
L	39.55444232	1.898971443	1731451211
L	133.6168176	-6.999004193	1731451221
L	120.5060354	-8.422317048	1731451230
L	30.63657475	-10.54325793	1731451240
L	46.95531175	2.049072546	1731451250
L	45.06196519	-10.19113799	1731451260
L	30.68426268	-11.01072312	1731451296
L	12.01484199	2.117444694	1731451306
L	127.2070503	-10.0063157	1731451316
L	47.53483196	2.489929743	1731451320
L	15.73112893	-11.00779645	1731451325
L	20.77055136	-8.387144704	1731451330
L	7.817259656	5.572293196	1731451335
L	42.76281335	-9.475325541	1731451342
L	51.28757251	-8.57816447	1731451347
L	58.29746703	-7.671071467	1731451352
L	37.52993949	2.294262851	1731451357
L	11.61815707	3.003069498	1731451361
L	23.92899297	-11.15182924	1731451366
L	15.94881622	6.44012897	1731451371
L	166.0719957	-6.521675191	1731451527
L	138.2	0	1731451532
L	40.64622797	-9.753161127	1731451539
L	56.5349519	-8.697080743	1731451544
L	117.6	0	1731451548
L	112.6455682	-5.900505777	1731451553
L	103.3990167	-0.450937459	1731451558
L	96.79907947	-0.422154217	1731451563
L	50.97414389	-9.212852707	1731451568
L	91.59912892	-0.399476511	1731451572
L	88.59241712	-1.159150263	1731451577
L	83.79920309	0.365459953	1731451582
L	78.39701779	0.683813552	1731451602
L	73.46058358	-7.069841628	1731451606
L	57.9186745	-8.909946355	1731451616
L	67.19936095	0.293065738	1731451626
L	31.92212859	2.231077364	1731451638
L	161.4755385	-6.341171545	1731451648
L	60.13284021	-8.982289713	1731451657
L	53.967138	1.883617812	1731451691
L	52.92743895	2.772400764	1731451701
L	50.03540984	-10.85807359	1731451711
L	46.91817511	-11.04195837	1731451721
L	79.06724865	-7.261555667	1731451726
L	31.90145462	2.509420866	1731451730
L	39.35467241	1.889380678	1731451735
L	133.2173652	-6.978080413	1731451742
L	120.5060354	-8.422317048	1731451747
L	31.43064104	-10.0555857	1731451752
L	46.34661929	2.225057448	1731451757
L	45.06196519	-10.19113799	1731451762
L	31.53444839	-11.00629659	1731451766
L	11.99591637	2.222158942	1731451771
L	127.0076662	-9.990631823	1731451776
L	47.54523875	2.282602038	1731451781
L	15.94334983	-11.05303561	1731451786
L	68.98792758	-7.551546061	1731451805
L	20.77055136	-8.387144704	1731451815
L	7.743688522	5.674089184	1731451825
L	42.67854188	-9.847947147	1731451835
L	51.09031262	-8.54517153	1731451844
L	58.09917633	-7.644979387	1731451854
L	37.32000487	2.444838746	1731451864
L	11.39832999	3.05255196	1731451874
L	27.74994638	-11.91555606	1731451883
L	12.74481665	4.138797969	1731451893
L	166.0719957	-6.521675191	1731452039
L	138	0	1731452071
L	40.45174841	-9.706495284	1731452081
L	56.60865832	-8.203645759	1731452090
L	117.4	0	1731452100
L	112.445842	-5.890043887	1731452110
L	103.1990186	-0.45006524	1731452117
L	96.59908137	-0.421281998	1731452122
L	50.81687267	-8.955749687	1731452127
L	91.3965233	-0.797201003	1731452131
L	88.39243423	-1.156533671	1731452139
L	83.59920499	0.364587733	1731452143
L	78.1970254	0.682069129	1731452148
L	73.2615034	-7.050682166	1731452153
L	57.72099984	-8.879536982	1731452158
L	66.99936285	0.292193518	1731452163
L	31.69089362	2.631969085	1731452170
L	161.4755385	-6.341171545	1731452175
L	59.93503481	-8.952742707	1731452180
L	53.75856419	2.111107854	1731452184
L	52.72771277	2.761938874	1731452204
L	49.8866532	-10.59819948	1731452211
L	46.7710048	-10.79227085	1731452221
L	78.86808682	-7.243264594	1731452231
L	31.70207053	2.493736986	1731452243
L	39.35467241	1.889380678	1731452253
L	132.8179128	-6.957156634	1731452262
L	120.3065221	-8.408372814	1731452272
L	31.51715141	-9.781061647	1731452282
L	45.93702249	2.406234625	1731452292
L	44.86689174	-10.14702051	1731452296
L	31.84901368	-11.90127421	1731452301
L	11.779749	2.288561446	1731452306
L	126.8082821	-9.974947943	1731452311
L	47.34546884	2.273011273	1731452318
L	15.567263	-10.8931319	1731452323
L	69.18674005	-7.573308442	1731452328
L	7.693903926	5.741414667	1731452333
L	42.48366269	-9.802979352	1731452340
L	50.85544631	-8.734047196	1731452345
L	58.09917633	-7.644979387	1731452350
L	37.12043265	2.431764742	1731452354
L	11.20513796	3.000813791	1731452359
L	26.91264513	-11.83509747	1731452364
L	14.30645251	4.508371817	1731452369
L	165.8721497	-6.513827206	1731452532
L	137.8	0	1731452537
L	40.4936947	-9.529988969	1731452544
L	56.41072594	-8.174961683	1731452549
